filename,artist,genre,description,Cosine (raw),IF (raw),LOF (raw),GMM (raw),AE (raw),Cosine (pca50),IF (pca50),LOF (pca50),GMM (pca50),HDBSCAN (pca50),KS Test (pca50),Wasserstein (pca50),AE (pca50),Ensemble
rembrandt_four-orientals-seated-under-a-tree-ink-on-paper.jpg,rembrandt,['Baroque'],four-orientals-seated-under-a-tree-ink-on-paper,0.3050592,-0.04171035853808458,1.174741,-11665.629126430795,0.032426998,1.1297461,-0.0610707992843203,1.112399,46.443842647620805,0.1434948754802612,0.2445463917525773,0.998041666474411,0.57415426,0.3855019421859956
rembrandt_portrait-of-a-man-1632.jpg,rembrandt,['Baroque'],portrait-of-a-man-1632,0.4733553,-0.034098413593055044,1.0194472,-11618.32484205562,0.022318203,0.9999786,-0.028392817139760718,1.006962,39.53280238778959,0.14850834116549647,0.27005154639175255,1.025834175221216,0.696856,0.3853981453567957
rembrandt_a-woman-making-water-1631.jpg,rembrandt,['Baroque'],a-woman-making-water-1631,0.2524619,-0.043870954589896094,1.1216726,-11665.629128785258,0.022595046,1.2126464,-0.025740129487562602,1.1057069,54.73058410692433,0.14787835348534611,0.24440721649484534,0.9309000442918358,0.6375788,0.385319012957806
rembrandt_child-in-a-tantrum.jpg,rembrandt,['Baroque'],child-in-a-tantrum,0.25051206,-0.04402138183799864,1.0905521,-11589.683333078847,0.02386761,1.084856,-0.06393033813419202,1.0845432,48.66242843473233,0.16750215514594605,0.26684536082474225,1.0896679109712166,0.5004888,0.38526017535709955
rembrandt_self-portrait-with-saskia-in-the-parable-of-the-prodigal-son.jpg,rembrandt,['Baroque'],self-portrait-with-saskia-in-the-parable-of-the-prodigal-son,0.3522846,0.012357502563577427,1.1310743,-11912.690712327229,0.040102597,0.8167737,-0.02233668319587273,1.0359418,55.9534341526101,0.19664736819786993,0.2734484536082474,0.9465439390556861,0.79691505,0.38471399345861607
rembrandt_the-small-lion-hunt-with-two-lions-1629.jpg,rembrandt,['Baroque'],the-small-lion-hunt-with-two-lions-1629,0.2983883,-0.041422689498595455,1.1073358,-11589.6833020104,0.036364466,1.166363,-0.054391358971284276,1.0524611,58.203433620290674,0.0932808054706145,0.26548969072164946,0.9737583566527601,0.3716917,0.38470070628031183
rembrandt_a-beggar-and-a-companion-piece-turned-to-the-right-1634.jpg,rembrandt,['Baroque'],a-beggar-and-a-companion-piece-turned-to-the-right-1634,0.41762543,-0.07579286373485711,1.0026246,-11498.600087923114,0.01536295,1.478946,-0.06710020677087214,0.9870927,36.31022711710037,0.05854185806756093,0.3075360824742268,1.1589189218816238,0.18447678,0.38453547858565956
rembrandt_old-man-with-flowing-beard-looking-down-left.jpg,rembrandt,['Baroque'],old-man-with-flowing-beard-looking-down-left,0.5303589,-0.06088558166210073,1.1201314,-11920.085725743682,0.024006214,1.1700088,-0.026000402730097905,1.0942852,46.02683964413273,0.26993161062884197,0.2847113402061856,0.7661502432274523,0.66737235,0.3845194734446116
rembrandt_tobit-and-anna-1659.jpg,rembrandt,['Baroque'],tobit-and-anna-1659,0.34871995,-0.03731518919819793,1.0787959,-11576.182830394788,0.03516698,0.6473868,-0.01866556347307957,1.028763,44.02158463660231,0.24404766060563898,0.26731958762886593,0.8897762119252189,0.7530141,0.3844205631475518
rembrandt_the-portrait-of-jan-six-1647.jpg,rembrandt,['Baroque'],the-portrait-of-jan-six-1647,0.25296414,-0.05609862805447091,1.1097692,-11589.68330690498,0.03078489,0.7809596,-0.050662046814592354,1.0773354,66.7610969524593,0.18656522665084835,0.2657680412371134,1.025534620082118,0.5128254,0.38384513998938413
rembrandt_the-lamentation-over-the-dead-christ.jpg,rembrandt,['Baroque'],the-lamentation-over-the-dead-christ,0.35319,-0.0077244474324507095,1.1022437,-11576.182823539946,0.040474042,0.7936366,-0.04539274351893824,1.0062441,42.296383510551024,0.208309810356809,0.2731649484536083,0.8685457988882745,0.55178005,0.3821459534486694
